ts_code,trade_date,adj_factor
600519.SH,20180131,7.111
600519.SH,20180201,7.111
600519.SH,20180202,7.111
600519.SH,20180205,7.111
600519.SH,20180206,7.111
600519.SH,20180207,7.111
600519.SH,20180208,7.111
600519.SH,20180209,7.111
600519.SH,20180212,7.111
600519.SH,20180213,7.111
600519.SH,20180214,7.111
600519.SH,20180222,7.111
600519.SH,20180223,7.111
600519.SH,20180226,7.111
600519.SH,20180227,7.111
600519.SH,20180228,7.111
600519.SH,20180301,7.111
600519.SH,20180302,7.111
600519.SH,20180305,7.111
600519.SH,20180306,7.111
600519.SH,20180307,7.111
600519.SH,20180308,7.111
600519.SH,20180309,7.111
600519.SH,20180312,7.111
600519.SH,20180313,7.111
600519.SH,20180314,7.111
600519.SH,20180315,7.111
600519.SH,20180316,7.111
600519.SH,20180319,7.111
600519.SH,20180320,7.111
600519.SH,20180321,7.111
600519.SH,20180322,7.111
600519.SH,20180323,7.111
600519.SH,20180326,7.111
600519.SH,20180327,7.111
600519.SH,20180328,7.111
600519.SH,20180329,7.111
600519.SH,20180330,7.111
600519.SH,20180402,7.111
600519.SH,20180403,7.111
600519.SH,20180404,7.111
600519.SH,20180409,7.111
600519.SH,20180410,7.111
600519.SH,20180411,7.111
600519.SH,20180412,7.111
600519.SH,20180413,7.111
600519.SH,20180416,7.111
600519.SH,20180417,7.111
600519.SH,20180418,7.111
600519.SH,20180419,7.111
600519.SH,20180420,7.111
600519.SH,20180423,7.111
600519.SH,20180424,7.111
600519.SH,20180425,7.111
600519.SH,20180426,7.111
600519.SH,20180427,7.111
600519.SH,20180502,7.111
600519.SH,20180503,7.111
600519.SH,20180504,7.111
600519.SH,20180507,7.111
600519.SH,20180508,7.111
600519.SH,20180509,7.111
600519.SH,20180510,7.111
600519.SH,20180511,7.111
600519.SH,20180514,7.111
600519.SH,20180515,7.111
600519.SH,20180516,7.111
600519.SH,20180517,7.111
600519.SH,20180518,7.111
600519.SH,20180521,7.111
600519.SH,20180522,7.111
600519.SH,20180523,7.111
600519.SH,20180524,7.111
600519.SH,20180525,7.111
600519.SH,20180528,7.111
600519.SH,20180529,7.111
600519.SH,20180530,7.111
600519.SH,20180531,7.111
600519.SH,20180601,7.111
600519.SH,20180604,7.111
600519.SH,20180605,7.111
600519.SH,20180606,7.111
600519.SH,20180607,7.111
600519.SH,20180608,7.111
600519.SH,20180611,7.111
600519.SH,20180612,7.111
600519.SH,20180613,7.111
600519.SH,20180614,7.111
600519.SH,20180615,7.212
600519.SH,20180619,7.212
600519.SH,20180620,7.212
600519.SH,20180621,7.212
600519.SH,20180622,7.212
600519.SH,20180625,7.212
600519.SH,20180626,7.212
600519.SH,20180627,7.212
600519.SH,20180628,7.212
600519.SH,20180629,7.212
600519.SH,20180702,7.212
600519.SH,20180703,7.212
600519.SH,20180704,7.212
600519.SH,20180705,7.212
600519.SH,20180706,7.212
600519.SH,20180709,7.212
600519.SH,20180710,7.212
600519.SH,20180711,7.212
600519.SH,20180712,7.212
600519.SH,20180713,7.212
600519.SH,20180716,7.212
600519.SH,20180717,7.212
600519.SH,20180718,7.212
600519.SH,20180719,7.212
600519.SH,20180720,7.212
600519.SH,20180723,7.212
600519.SH,20180724,7.212
600519.SH,20180725,7.212
600519.SH,20180726,7.212
600519.SH,20180727,7.212
600519.SH,20180730,7.212
600519.SH,20180731,7.212
600519.SH,20180801,7.212
600519.SH,20180802,7.212
600519.SH,20180803,7.212
600519.SH,20180806,7.212
600519.SH,20180807,7.212
600519.SH,20180808,7.212
600519.SH,20180809,7.212
600519.SH,20180810,7.212
600519.SH,20180813,7.212
600519.SH,20180814,7.212
600519.SH,20180815,7.212
600519.SH,20180816,7.2118
600519.SH,20180817,7.2118
600519.SH,20180820,7.2118
600519.SH,20180821,7.2118
600519.SH,20180822,7.2118
600519.SH,20180823,7.2118
600519.SH,20180824,7.2118
600519.SH,20180827,7.2118
600519.SH,20180828,7.212
600519.SH,20180829,7.212
600519.SH,20180830,7.212
600519.SH,20180831,7.212
600519.SH,20180903,7.212
600519.SH,20180904,7.212
600519.SH,20180905,7.212
600519.SH,20180906,7.212
600519.SH,20180907,7.212
600519.SH,20180910,7.212
600519.SH,20180911,7.212
600519.SH,20180912,7.212
600519.SH,20180913,7.212
600519.SH,20180914,7.212
600519.SH,20180917,7.212
600519.SH,20180918,7.212
600519.SH,20180919,7.212
600519.SH,20180920,7.212
600519.SH,20180921,7.212
600519.SH,20180925,7.212
600519.SH,20180926,7.212
600519.SH,20180927,7.212
600519.SH,20180928,7.212
600519.SH,20181008,7.212
600519.SH,20181009,7.212
600519.SH,20181010,7.212
600519.SH,20181011,7.212
600519.SH,20181012,7.212
600519.SH,20181015,7.212
600519.SH,20181016,7.212
600519.SH,20181017,7.212
600519.SH,20181018,7.212
600519.SH,20181019,7.212
600519.SH,20181022,7.212
600519.SH,20181023,7.212
600519.SH,20181024,7.212
600519.SH,20181025,7.212
600519.SH,20181026,7.212
600519.SH,20181029,7.212
600519.SH,20181030,7.212
600519.SH,20181031,7.212
600519.SH,20181101,7.212
600519.SH,20181102,7.212
600519.SH,20181105,7.212
600519.SH,20181106,7.212
600519.SH,20181107,7.212
600519.SH,20181108,7.212
600519.SH,20181109,7.212
600519.SH,20181112,7.212
600519.SH,20181113,7.212
600519.SH,20181114,7.212
600519.SH,20181115,7.212
600519.SH,20181116,7.212
600519.SH,20181119,7.212
600519.SH,20181120,7.212
600519.SH,20181121,7.212
600519.SH,20181122,7.212
600519.SH,20181123,7.212
600519.SH,20181126,7.212
600519.SH,20181127,7.212
600519.SH,20181128,7.212
600519.SH,20181129,7.212
600519.SH,20181130,7.212
600519.SH,20181203,7.212
600519.SH,20181204,7.212
600519.SH,20181205,7.212
600519.SH,20181206,7.212
600519.SH,20181207,7.212
600519.SH,20181210,7.212
600519.SH,20181211,7.212
600519.SH,20181212,7.212
600519.SH,20181213,7.212
600519.SH,20181214,7.212
600519.SH,20181217,7.212
600519.SH,20181218,7.212
600519.SH,20181219,7.212
600519.SH,20181220,7.212
600519.SH,20181221,7.212
600519.SH,20181224,7.212
600519.SH,20181225,7.212
600519.SH,20181226,7.212
600519.SH,20181227,7.212
600519.SH,20181228,7.212
600519.SH,20190102,7.212
600519.SH,20190103,7.212
600519.SH,20190104,7.212
600519.SH,20190107,7.212
600519.SH,20190108,7.212
600519.SH,20190109,7.212
600519.SH,20190110,7.212
600519.SH,20190111,7.212
600519.SH,20190114,7.212
600519.SH,20190115,7.212
600519.SH,20190116,7.212
600519.SH,20190117,7.212
600519.SH,20190118,7.212
600519.SH,20190121,7.212
600519.SH,20190122,7.212
600519.SH,20190123,7.212
600519.SH,20190124,7.212
600519.SH,20190125,7.212
600519.SH,20190128,7.212
600519.SH,20190129,7.212
600519.SH,20190130,7.212
600519.SH,20190131,7.212
600519.SH,20190201,7.212
600519.SH,20190211,7.212
600519.SH,20190212,7.212
600519.SH,20190213,7.212
600519.SH,20190214,7.212
600519.SH,20190215,7.212
600519.SH,20190218,7.212
600519.SH,20190219,7.212
600519.SH,20190220,7.212
600519.SH,20190221,7.212
600519.SH,20190222,7.212
600519.SH,20190225,7.212
600519.SH,20190226,7.212
600519.SH,20190227,7.212
600519.SH,20190228,7.212
600519.SH,20190301,7.212
600519.SH,20190304,7.212
600519.SH,20190305,7.212
600519.SH,20190306,7.212
600519.SH,20190307,7.212
600519.SH,20190308,7.212
600519.SH,20190311,7.212
600519.SH,20190312,7.212
600519.SH,20190313,7.212
600519.SH,20190314,7.212
600519.SH,20190315,7.212
600519.SH,20190318,7.212
600519.SH,20190319,7.212
600519.SH,20190320,7.212
600519.SH,20190321,7.212
600519.SH,20190322,7.212
600519.SH,20190325,7.212
600519.SH,20190326,7.212
600519.SH,20190327,7.212
600519.SH,20190328,7.212
600519.SH,20190329,7.212
600519.SH,20190401,7.212
600519.SH,20190402,7.212
600519.SH,20190403,7.212
600519.SH,20190404,7.212
600519.SH,20190408,7.212
600519.SH,20190409,7.212
600519.SH,20190410,7.212
600519.SH,20190411,7.212
600519.SH,20190412,7.212
600519.SH,20190415,7.212
600519.SH,20190416,7.212
600519.SH,20190417,7.212
600519.SH,20190418,7.212
600519.SH,20190419,7.212
600519.SH,20190422,7.212
600519.SH,20190423,7.212
600519.SH,20190424,7.212
600519.SH,20190425,7.212
600519.SH,20190426,7.212
600519.SH,20190429,7.212
600519.SH,20190430,7.212
600519.SH,20190506,7.212
600519.SH,20190507,7.212
600519.SH,20190508,7.212
600519.SH,20190509,7.212
600519.SH,20190510,7.212
600519.SH,20190513,7.212
600519.SH,20190514,7.212
600519.SH,20190515,7.212
600519.SH,20190516,7.212
600519.SH,20190517,7.212
600519.SH,20190520,7.212
600519.SH,20190521,7.212
600519.SH,20190522,7.212
600519.SH,20190523,7.212
600519.SH,20190524,7.212
600519.SH,20190527,7.212
600519.SH,20190528,7.212
600519.SH,20190529,7.212
600519.SH,20190530,7.212
600519.SH,20190531,7.212
600519.SH,20190603,7.212
600519.SH,20190604,7.212
600519.SH,20190605,7.212
600519.SH,20190606,7.212
600519.SH,20190610,7.212
600519.SH,20190611,7.212
600519.SH,20190612,7.212
600519.SH,20190613,7.212
600519.SH,20190614,7.212
600519.SH,20190617,7.212
600519.SH,20190618,7.212
600519.SH,20190619,7.212
600519.SH,20190620,7.212
600519.SH,20190621,7.212
600519.SH,20190624,7.212
600519.SH,20190625,7.212
600519.SH,20190626,7.212
600519.SH,20190627,7.212
600519.SH,20190628,7.319
600519.SH,20190701,7.319
600519.SH,20190702,7.319
600519.SH,20190703,7.319
600519.SH,20190704,7.319
600519.SH,20190705,7.319
600519.SH,20190708,7.319
600519.SH,20190709,7.319
600519.SH,20190710,7.319
600519.SH,20190711,7.319
600519.SH,20190712,7.319
600519.SH,20190715,7.319
600519.SH,20190716,7.319
600519.SH,20190717,7.319
600519.SH,20190718,7.319
600519.SH,20190719,7.319
600519.SH,20190722,7.319
600519.SH,20190723,7.319
600519.SH,20190724,7.319
600519.SH,20190725,7.319
600519.SH,20190726,7.319
600519.SH,20190729,7.319
600519.SH,20190730,7.319
600519.SH,20190731,7.319
600519.SH,20190801,7.319
600519.SH,20190802,7.319
600519.SH,20190805,7.319
600519.SH,20190806,7.319
600519.SH,20190807,7.319
600519.SH,20190808,7.319
600519.SH,20190809,7.319
600519.SH,20190812,7.319
600519.SH,20190813,7.319
600519.SH,20190814,7.319
600519.SH,20190815,7.319
600519.SH,20190816,7.319
600519.SH,20190819,7.319
600519.SH,20190820,7.319
600519.SH,20190821,7.319
600519.SH,20190822,7.319
600519.SH,20190823,7.319
600519.SH,20190826,7.319
600519.SH,20190827,7.319
600519.SH,20190828,7.319
600519.SH,20190829,7.319
600519.SH,20190830,7.319
600519.SH,20190902,7.319
600519.SH,20190903,7.319
600519.SH,20190904,7.319
600519.SH,20190905,7.319
600519.SH,20190906,7.319
600519.SH,20190909,7.319
600519.SH,20190910,7.319
600519.SH,20190911,7.319
600519.SH,20190912,7.319
600519.SH,20190916,7.319
600519.SH,20190917,7.319
600519.SH,20190918,7.319
600519.SH,20190919,7.319
600519.SH,20190920,7.319
600519.SH,20190923,7.319
600519.SH,20190924,7.319
600519.SH,20190925,7.319
600519.SH,20190926,7.319
600519.SH,20190927,7.319
600519.SH,20190930,7.319
600519.SH,20191008,7.319
600519.SH,20191009,7.319
600519.SH,20191010,7.319
600519.SH,20191011,7.319
600519.SH,20191014,7.319
600519.SH,20191015,7.319
600519.SH,20191016,7.319
600519.SH,20191017,7.319
600519.SH,20191018,7.319
600519.SH,20191021,7.319
600519.SH,20191022,7.319
600519.SH,20191023,7.319
600519.SH,20191024,7.319
600519.SH,20191025,7.319
600519.SH,20191028,7.319
600519.SH,20191029,7.319
600519.SH,20191030,7.319
600519.SH,20191031,7.319
600519.SH,20191101,7.319
600519.SH,20191104,7.319
600519.SH,20191105,7.319
600519.SH,20191106,7.319
600519.SH,20191107,7.319
600519.SH,20191108,7.319
600519.SH,20191111,7.319
600519.SH,20191112,7.319
600519.SH,20191113,7.319
600519.SH,20191114,7.319
600519.SH,20191115,7.319
600519.SH,20191118,7.319
600519.SH,20191119,7.319
600519.SH,20191120,7.319
600519.SH,20191121,7.319
600519.SH,20191122,7.319
600519.SH,20191125,7.319
600519.SH,20191126,7.319
600519.SH,20191127,7.319
600519.SH,20191128,7.319
600519.SH,20191129,7.319
600519.SH,20191202,7.319
600519.SH,20191203,7.319
600519.SH,20191204,7.319
600519.SH,20191205,7.319
600519.SH,20191206,7.319
600519.SH,20191209,7.319
600519.SH,20191210,7.319
600519.SH,20191211,7.319
600519.SH,20191212,7.319
600519.SH,20191213,7.319
600519.SH,20191216,7.319
600519.SH,20191217,7.319
600519.SH,20191218,7.319
600519.SH,20191219,7.319
600519.SH,20191220,7.319
600519.SH,20191223,7.319
600519.SH,20191224,7.319
600519.SH,20191225,7.319
600519.SH,20191226,7.319
600519.SH,20191227,7.319
600519.SH,20191230,7.319
600519.SH,20191231,7.319
600519.SH,20200102,7.3186
600519.SH,20200103,7.3186
600519.SH,20200106,7.3186
600519.SH,20200107,7.3186
600519.SH,20200108,7.3186
600519.SH,20200109,7.3186
600519.SH,20200110,7.3186
600519.SH,20200113,7.3186
600519.SH,20200114,7.3186
600519.SH,20200115,7.3186
600519.SH,20200116,7.3186
600519.SH,20200117,7.3186
600519.SH,20200120,7.3186
600519.SH,20200121,7.3186
600519.SH,20200122,7.3186
600519.SH,20200123,7.3186
600519.SH,20200203,7.3186
600519.SH,20200204,7.3186
600519.SH,20200205,7.3186
600519.SH,20200206,7.3186
600519.SH,20200207,7.3186
600519.SH,20200210,7.3186
600519.SH,20200211,7.3186
600519.SH,20200212,7.3186
600519.SH,20200213,7.3186
600519.SH,20200214,7.3186
600519.SH,20200217,7.3186
600519.SH,20200218,7.3186
600519.SH,20200219,7.3186
600519.SH,20200220,7.3186
600519.SH,20200221,7.3186
600519.SH,20200224,7.3186
600519.SH,20200225,7.3186
600519.SH,20200226,7.3186
600519.SH,20200227,7.3186
600519.SH,20200228,7.3186
600519.SH,20200302,7.3186
600519.SH,20200303,7.3186
600519.SH,20200304,7.3186
600519.SH,20200305,7.3186
600519.SH,20200306,7.3186
600519.SH,20200309,7.3186
600519.SH,20200310,7.3186
600519.SH,20200311,7.3186
600519.SH,20200312,7.3186
600519.SH,20200313,7.3186
600519.SH,20200316,7.3186
600519.SH,20200317,7.3186
600519.SH,20200318,7.3186
600519.SH,20200319,7.3186
600519.SH,20200320,7.3186
600519.SH,20200323,7.3186
600519.SH,20200324,7.3186
600519.SH,20200325,7.3186
600519.SH,20200326,7.3186
600519.SH,20200327,7.3186
600519.SH,20200330,7.3186
600519.SH,20200331,7.3186
600519.SH,20200401,7.3186
600519.SH,20200402,7.3186
600519.SH,20200403,7.3186
600519.SH,20200407,7.3186
600519.SH,20200408,7.3186
600519.SH,20200409,7.3186
600519.SH,20200410,7.3186
600519.SH,20200413,7.3186
600519.SH,20200414,7.3186
600519.SH,20200415,7.3186
600519.SH,20200416,7.3186
600519.SH,20200417,7.3186
600519.SH,20200420,7.3186
600519.SH,20200421,7.3186
600519.SH,20200422,7.3186
600519.SH,20200423,7.3186
600519.SH,20200424,7.3186
600519.SH,20200427,7.3186
600519.SH,20200428,7.3186
600519.SH,20200429,7.3186
600519.SH,20200430,7.3186
600519.SH,20200506,7.3186
600519.SH,20200507,7.3186
600519.SH,20200508,7.3186
600519.SH,20200511,7.3186
600519.SH,20200512,7.3186
600519.SH,20200513,7.3186
600519.SH,20200514,7.3186
600519.SH,20200515,7.3186
600519.SH,20200518,7.3186
600519.SH,20200519,7.3186
600519.SH,20200520,7.3186
600519.SH,20200521,7.3186
600519.SH,20200522,7.3186
600519.SH,20200525,7.3186
600519.SH,20200526,7.3186
600519.SH,20200527,7.3186
600519.SH,20200528,7.3186
600519.SH,20200529,7.3186
600519.SH,20200601,7.3186
600519.SH,20200602,7.3186
600519.SH,20200603,7.3186
600519.SH,20200604,7.3186
600519.SH,20200605,7.3186
600519.SH,20200608,7.3186
600519.SH,20200609,7.3186
600519.SH,20200610,7.3186
600519.SH,20200611,7.3186
600519.SH,20200612,7.3186
600519.SH,20200615,7.3186
600519.SH,20200616,7.3186
600519.SH,20200617,7.3186
600519.SH,20200618,7.3186
600519.SH,20200619,7.3186
600519.SH,20200622,7.3186
600519.SH,20200623,7.3186
600519.SH,20200624,7.404
600519.SH,20200629,7.404
600519.SH,20200630,7.404
600519.SH,20200701,7.404
600519.SH,20200702,7.404
600519.SH,20200703,7.404
600519.SH,20200706,7.404
600519.SH,20200707,7.404
600519.SH,20200708,7.404
600519.SH,20200709,7.404
600519.SH,20200710,7.404
600519.SH,20200713,7.404
600519.SH,20200714,7.404
600519.SH,20200715,7.404
600519.SH,20200716,7.404
600519.SH,20200717,7.404
600519.SH,20200720,7.404
600519.SH,20200721,7.404
600519.SH,20200722,7.404
600519.SH,20200723,7.404
600519.SH,20200724,7.404
600519.SH,20200727,7.404
600519.SH,20200728,7.404
600519.SH,20200729,7.404
600519.SH,20200730,7.404
600519.SH,20200731,7.404
600519.SH,20200803,7.404
600519.SH,20200804,7.404
600519.SH,20200805,7.404
600519.SH,20200806,7.404
600519.SH,20200807,7.404
600519.SH,20200810,7.404
600519.SH,20200811,7.404
600519.SH,20200812,7.404
600519.SH,20200813,7.404
600519.SH,20200814,7.404
600519.SH,20200817,7.404
600519.SH,20200818,7.404
600519.SH,20200819,7.404
600519.SH,20200820,7.404
600519.SH,20200821,7.404
600519.SH,20200824,7.404
600519.SH,20200825,7.404
600519.SH,20200826,7.404
600519.SH,20200827,7.404
600519.SH,20200828,7.404
600519.SH,20200831,7.404
600519.SH,20200901,7.404
600519.SH,20200902,7.404
600519.SH,20200903,7.404
600519.SH,20200904,7.404
600519.SH,20200907,7.404
600519.SH,20200908,7.404
600519.SH,20200909,7.404
600519.SH,20200910,7.404
600519.SH,20200911,7.404
600519.SH,20200914,7.404
600519.SH,20200915,7.404
600519.SH,20200916,7.404
600519.SH,20200917,7.404
600519.SH,20200918,7.404
600519.SH,20200921,7.404
600519.SH,20200922,7.404
600519.SH,20200923,7.404
600519.SH,20200924,7.404
600519.SH,20200925,7.404
600519.SH,20200928,7.404
600519.SH,20200929,7.404
600519.SH,20200930,7.404
600519.SH,20201009,7.404
600519.SH,20201012,7.404
600519.SH,20201013,7.404
600519.SH,20201014,7.404
600519.SH,20201015,7.404
600519.SH,20201016,7.404
600519.SH,20201019,7.404
600519.SH,20201020,7.404
600519.SH,20201021,7.404
600519.SH,20201022,7.404
600519.SH,20201023,7.404
600519.SH,20201026,7.404
600519.SH,20201027,7.404
600519.SH,20201028,7.404
600519.SH,20201029,7.404
600519.SH,20201030,7.404
600519.SH,20201102,7.404
600519.SH,20201103,7.404
600519.SH,20201104,7.404
600519.SH,20201105,7.404
600519.SH,20201106,7.404
600519.SH,20201109,7.404
600519.SH,20201110,7.404
600519.SH,20201111,7.404
600519.SH,20201112,7.404
600519.SH,20201113,7.404
600519.SH,20201116,7.404
600519.SH,20201117,7.404
600519.SH,20201118,7.404
600519.SH,20201119,7.404
600519.SH,20201120,7.404
600519.SH,20201123,7.404
600519.SH,20201124,7.404
600519.SH,20201125,7.404
600519.SH,20201126,7.404
600519.SH,20201127,7.404
600519.SH,20201130,7.404
600519.SH,20201201,7.404
600519.SH,20201202,7.404
600519.SH,20201203,7.404
600519.SH,20201204,7.404
600519.SH,20201207,7.404
600519.SH,20201208,7.404
600519.SH,20201209,7.404
600519.SH,20201210,7.404
600519.SH,20201211,7.404
600519.SH,20201214,7.404
600519.SH,20201215,7.404
600519.SH,20201216,7.404
600519.SH,20201217,7.404
600519.SH,20201218,7.404
600519.SH,20201221,7.404
600519.SH,20201222,7.404
600519.SH,20201223,7.404
600519.SH,20201224,7.404
600519.SH,20201225,7.404
600519.SH,20201228,7.404
600519.SH,20201229,7.404
600519.SH,20201230,7.404
600519.SH,20201231,7.404
600519.SH,20210104,7.404
600519.SH,20210105,7.404
600519.SH,20210106,7.404
600519.SH,20210107,7.404
600519.SH,20210108,7.404
600519.SH,20210111,7.404
600519.SH,20210112,7.404
600519.SH,20210113,7.404
600519.SH,20210114,7.404
600519.SH,20210115,7.404
600519.SH,20210118,7.404
600519.SH,20210119,7.404
600519.SH,20210120,7.404
600519.SH,20210121,7.404
600519.SH,20210122,7.404
600519.SH,20210125,7.404
600519.SH,20210126,7.404
600519.SH,20210127,7.404
600519.SH,20210128,7.404
600519.SH,20210129,7.404
600519.SH,20210201,7.404
600519.SH,20210202,7.404
600519.SH,20210203,7.404
600519.SH,20210204,7.404
600519.SH,20210205,7.404
600519.SH,20210208,7.404
600519.SH,20210209,7.404
600519.SH,20210210,7.404
600519.SH,20210218,7.404
600519.SH,20210219,7.404
600519.SH,20210222,7.404
600519.SH,20210223,7.404
600519.SH,20210224,7.404
600519.SH,20210225,7.404
600519.SH,20210226,7.404
600519.SH,20210301,7.404
600519.SH,20210302,7.404
600519.SH,20210303,7.404
600519.SH,20210304,7.404
600519.SH,20210305,7.404
600519.SH,20210308,7.404
600519.SH,20210309,7.404
600519.SH,20210310,7.404
600519.SH,20210311,7.404
600519.SH,20210312,7.404
600519.SH,20210315,7.404
600519.SH,20210316,7.404
600519.SH,20210317,7.404
600519.SH,20210318,7.404
600519.SH,20210319,7.404
600519.SH,20210322,7.404
600519.SH,20210323,7.404
600519.SH,20210324,7.404
600519.SH,20210325,7.404
600519.SH,20210326,7.404
600519.SH,20210329,7.404
600519.SH,20210330,7.404
600519.SH,20210331,7.404
600519.SH,20210401,7.404
600519.SH,20210402,7.404
600519.SH,20210406,7.404
600519.SH,20210407,7.404
600519.SH,20210408,7.404
600519.SH,20210409,7.404
600519.SH,20210412,7.404
600519.SH,20210413,7.404
600519.SH,20210414,7.404
600519.SH,20210415,7.404
600519.SH,20210416,7.404
600519.SH,20210419,7.404
600519.SH,20210420,7.404
600519.SH,20210421,7.404
600519.SH,20210422,7.404
600519.SH,20210423,7.404
600519.SH,20210426,7.404
600519.SH,20210427,7.404
600519.SH,20210428,7.404
600519.SH,20210429,7.404
600519.SH,20210430,7.404
600519.SH,20210506,7.404
600519.SH,20210507,7.404
600519.SH,20210510,7.404
600519.SH,20210511,7.404
600519.SH,20210512,7.404
600519.SH,20210513,7.404
600519.SH,20210514,7.404
600519.SH,20210517,7.404
600519.SH,20210518,7.404
600519.SH,20210519,7.404
600519.SH,20210520,7.404
600519.SH,20210521,7.404
600519.SH,20210524,7.404
600519.SH,20210525,7.404
600519.SH,20210526,7.404
600519.SH,20210527,7.404
600519.SH,20210528,7.404
600519.SH,20210531,7.404
600519.SH,20210601,7.404
600519.SH,20210602,7.404
600519.SH,20210603,7.404
600519.SH,20210604,7.404
600519.SH,20210607,7.404
600519.SH,20210608,7.404
600519.SH,20210609,7.404
600519.SH,20210610,7.404
600519.SH,20210611,7.404
600519.SH,20210615,7.404
600519.SH,20210616,7.404
600519.SH,20210617,7.404
600519.SH,20210618,7.404
600519.SH,20210621,7.404
600519.SH,20210622,7.404
600519.SH,20210623,7.404
600519.SH,20210624,7.404
600519.SH,20210625,7.474
600519.SH,20210628,7.474
600519.SH,20210629,7.474
600519.SH,20210630,7.474
600519.SH,20210701,7.474
600519.SH,20210702,7.474
600519.SH,20210705,7.474
600519.SH,20210706,7.474
600519.SH,20210707,7.474
600519.SH,20210708,7.474
600519.SH,20210709,7.474
600519.SH,20210712,7.474
600519.SH,20210713,7.474
600519.SH,20210714,7.474
600519.SH,20210715,7.474
600519.SH,20210716,7.474
600519.SH,20210719,7.474
600519.SH,20210720,7.474
600519.SH,20210721,7.474
600519.SH,20210722,7.474
600519.SH,20210723,7.474
600519.SH,20210726,7.474
600519.SH,20210727,7.474
600519.SH,20210728,7.474
600519.SH,20210729,7.474
600519.SH,20210730,7.474
600519.SH,20210802,7.474
600519.SH,20210803,7.474
600519.SH,20210804,7.474
600519.SH,20210805,7.474
600519.SH,20210806,7.474
600519.SH,20210809,7.474
600519.SH,20210810,7.474
600519.SH,20210811,7.474
600519.SH,20210812,7.474
600519.SH,20210813,7.474
600519.SH,20210816,7.474
600519.SH,20210817,7.474
600519.SH,20210818,7.474
600519.SH,20210819,7.474
600519.SH,20210820,7.474
600519.SH,20210823,7.474
600519.SH,20210824,7.474
600519.SH,20210825,7.474
600519.SH,20210826,7.474
600519.SH,20210827,7.474
600519.SH,20210830,7.474
600519.SH,20210831,7.474
600519.SH,20210901,7.474
600519.SH,20210902,7.474
600519.SH,20210903,7.474
600519.SH,20210906,7.474
600519.SH,20210907,7.474
600519.SH,20210908,7.474
600519.SH,20210909,7.474
600519.SH,20210910,7.474
600519.SH,20210913,7.474
600519.SH,20210914,7.474
600519.SH,20210915,7.474
600519.SH,20210916,7.474
600519.SH,20210917,7.474
600519.SH,20210922,7.474
600519.SH,20210923,7.474
600519.SH,20210924,7.474
600519.SH,20210927,7.474
600519.SH,20210928,7.474
600519.SH,20210929,7.474
600519.SH,20210930,7.474
600519.SH,20211008,7.474
600519.SH,20211011,7.474
600519.SH,20211012,7.474
600519.SH,20211013,7.474
600519.SH,20211014,7.474
600519.SH,20211015,7.474
600519.SH,20211018,7.474
600519.SH,20211019,7.474
600519.SH,20211020,7.474
600519.SH,20211021,7.474
600519.SH,20211022,7.474
600519.SH,20211025,7.474
600519.SH,20211026,7.474
600519.SH,20211027,7.474
600519.SH,20211028,7.474
600519.SH,20211029,7.474
600519.SH,20211101,7.474
600519.SH,20211102,7.474
600519.SH,20211103,7.474
600519.SH,20211104,7.474
600519.SH,20211105,7.474
600519.SH,20211108,7.474
600519.SH,20211109,7.474
600519.SH,20211110,7.474
600519.SH,20211111,7.474
600519.SH,20211112,7.474
600519.SH,20211115,7.474
600519.SH,20211116,7.474
600519.SH,20211117,7.474
600519.SH,20211118,7.474
600519.SH,20211119,7.474
600519.SH,20211122,7.474
600519.SH,20211123,7.474
600519.SH,20211124,7.474
600519.SH,20211125,7.474
600519.SH,20211126,7.474
600519.SH,20211129,7.474
600519.SH,20211130,7.474
600519.SH,20211201,7.474
600519.SH,20211202,7.474
600519.SH,20211203,7.474
600519.SH,20211206,7.474
600519.SH,20211207,7.474
600519.SH,20211208,7.474
600519.SH,20211209,7.474
600519.SH,20211210,7.474
600519.SH,20211213,7.474
600519.SH,20211214,7.474
600519.SH,20211215,7.474
600519.SH,20211216,7.474
600519.SH,20211217,7.474
600519.SH,20211220,7.474
600519.SH,20211221,7.474
600519.SH,20211222,7.474
600519.SH,20211223,7.474
600519.SH,20211224,7.474
600519.SH,20211227,7.474
600519.SH,20211228,7.474
600519.SH,20211229,7.474
600519.SH,20211230,7.474
600519.SH,20211231,7.474
600519.SH,20220104,7.474
600519.SH,20220105,7.474
600519.SH,20220106,7.474
600519.SH,20220107,7.474
600519.SH,20220110,7.474
600519.SH,20220111,7.474
600519.SH,20220112,7.474
600519.SH,20220113,7.474
600519.SH,20220114,7.474
600519.SH,20220117,7.474
600519.SH,20220118,7.474
600519.SH,20220119,7.474
600519.SH,20220120,7.474
600519.SH,20220121,7.474
600519.SH,20220124,7.474
600519.SH,20220125,7.474
600519.SH,20220126,7.474
600519.SH,20220127,7.474
600519.SH,20220128,7.474
600519.SH,20220207,7.474
600519.SH,20220208,7.474
600519.SH,20220209,7.474
600519.SH,20220210,7.474
600519.SH,20220211,7.474
600519.SH,20220214,7.474
600519.SH,20220215,7.474
600519.SH,20220216,7.474
600519.SH,20220217,7.474
600519.SH,20220218,7.474
600519.SH,20220221,7.474
600519.SH,20220222,7.474
600519.SH,20220223,7.474
600519.SH,20220224,7.474
600519.SH,20220225,7.474
600519.SH,20220228,7.474
600519.SH,20220301,7.474
600519.SH,20220302,7.474
600519.SH,20220303,7.474
